Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
11/22/2018,Cat_4,Cat_8,35742,89902,low,43884,31963,197,NA,20366,14089,11331,36531,139061,179349,77932,130077,23822,232
11/22/2018,Cat_1,Cat_9,244,874,low,322,949,NA,NA,238,249,214,240,2294,2523,1193,1846,571,NA
11/22/2018,Cat_2,Cat_9,180,413,low,276,758,45,NA,301,131,159,114,1795,2522,1051,1044,246,NA
11/22/2018,Cat_4,Cat_9,431,1438,low,1516,918,42,NA,1026,758,443,288,8878,11475,3882,4828,346,NA
11/23/2018,Cat_1,Cat_1,185,400,low,258,171,NA,NA,66,41,138,188,395,444,262,326,53,40
11/23/2018,Cat_2,Cat_1,41,43,low,101,63,47,NA,NA,NA,NA,43,114,112,92,117,NA,NA
11/23/2018,Cat_4,Cat_1,93,167,low,83,83,NA,NA,71,55,91,NA,158,187,117,120,NA,NA
11/23/2018,Cat_1,Cat_10,212,411,low,445,529,NA,NA,3410,62,267,227,595,651,352,520,115,NA
11/23/2018,Cat_2,Cat_10,155,148,low,205,500,NA,NA,5544,59,109,68,144,181,127,147,NA,NA
11/23/2018,Cat_4,Cat_10,2464,2141,low,4247,2507,63,NA,123933,205,637,1686,1864,2619,953,2191,160,NA
11/23/2018,Cat_1,Cat_2,15562,34461,low,21295,21419,209,NA,9134,6448,8205,8682,60055,60496,33179,58722,12712,735
11/23/2018,Cat_2,Cat_2,4114,9751,low,4759,10634,72,NA,2145,1302,2129,2717,18661,18574,10086,15910,3284,116
11/23/2018,Cat_4,Cat_2,13801,25081,low,23840,16196,320,NA,14079,4660,5604,8857,51895,68074,31601,48689,5520,112
11/23/2018,Cat_1,Cat_3,11992,14454,low,13119,47316,81,NA,74747,1029,7788,1142,9610,11746,6736,9207,1545,68
11/23/2018,Cat_2,Cat_3,2894,3291,low,4884,20318,40,NA,24858,414,1910,291,2898,3083,1723,2506,375,63
11/23/2018,Cat_4,Cat_3,17522,22415,low,32948,83143,187,NA,192351,2357,9337,1703,15162,22385,8803,15682,1234,59
11/23/2018,Cat_1,Cat_4,3818,4496,low,7336,2688,133,NA,2385,377,2057,1067,5260,6403,2952,5704,1242,185
11/23/2018,Cat_2,Cat_4,313,438,low,558,565,NA,NA,156,112,174,106,764,961,535,765,220,63
11/23/2018,Cat_4,Cat_4,1919,2255,low,7652,2026,NA,43,738,241,679,487,2586,3271,1768,2449,225,NA
11/23/2018,Cat_1,Cat_5,28597,59656,high,33422,35475,378,NA,7229,7921,8466,13435,69167,73210,37484,70028,24754,460
11/23/2018,Cat_2,Cat_5,6721,14820,low,8832,9828,107,NA,1119,1815,1855,5145,17892,21265,9955,19056,6055,141
11/23/2018,Cat_4,Cat_5,43734,71092,high,63433,24383,194,NA,6419,9329,6281,19524,82394,110953,45201,80068,18975,153
11/23/2018,Cat_1,Cat_7,3049,2990,low,5240,4874,44,NA,11023,509,1392,336,3803,6544,2242,4290,734,103
11/23/2018,Cat_2,Cat_7,572,561,low,849,1051,NA,NA,1928,154,180,139,997,1576,619,1054,106,45
11/23/2018,Cat_4,Cat_7,1928,2458,low,5036,1719,40,NA,12804,231,846,282,2350,5743,1135,2762,233,NA
11/23/2018,Cat_1,Cat_8,29707,101975,high,36213,42615,444,44,14139,12593,15799,29611,126018,143218,70632,126271,39460,809
11/23/2018,Cat_2,Cat_8,5882,16197,low,6497,13088,53,46,2435,2337,3007,6500,27002,34204,16881,31277,7890,133
11/23/2018,Cat_4,Cat_8,34267,90675,low,51198,32083,328,56,22834,14691,13115,36506,150932,180105,65991,130373,20466,208
11/23/2018,Cat_1,Cat_9,494,1510,low,749,1380,NA,NA,274,224,480,381,1974,2488,1093,2171,924,48
11/23/2018,Cat_2,Cat_9,119,421,low,229,900,NA,NA,144,128,113,131,1805,2457,988,991,364,NA
11/23/2018,Cat_4,Cat_9,555,1368,low,1808,1547,NA,NA,1053,641,536,323,9772,11987,4624,3870,444,NA
11/24/2018,Cat_1,Cat_1,131,513,low,200,243,NA,NA,55,75,135,73,480,532,382,581,151,59
11/24/2018,Cat_2,Cat_1,41,93,low,48,58,NA,NA,48,NA,61,NA,55,58,45,56,47,NA
11/24/2018,Cat_4,Cat_1,82,247,low,122,84,NA,NA,124,100,134,63,189,206,142,206,42,NA
11/24/2018,Cat_1,Cat_10,233,380,low,331,528,46,NA,3148,73,110,208,557,527,337,430,172,NA
11/24/2018,Cat_2,Cat_10,198,97,low,228,424,42,NA,5416,NA,60,46,120,159,80,144,61,NA
11/24/2018,Cat_4,Cat_10,2229,2355,low,3691,2089,61,NA,129999,219,654,1801,2434,2756,1331,2512,147,NA
11/24/2018,Cat_1,Cat_2,11911,32615,low,14959,19030,238,NA,6827,6155,7637,8117,53357,67946,27832,51421,12486,665
11/24/2018,Cat_2,Cat_2,3957,11285,low,5193,10443,40,NA,1835,1633,2035,2937,18695,21877,11326,18892,3210,86
11/24/2018,Cat_4,Cat_2,12026,30723,low,21975,18649,194,45,13703,6711,5765,9520,62627,68627,34508,56662,5672,147
11/24/2018,Cat_1,Cat_3,6135,6804,low,6508,21668,46,NA,34842,441,5391,746,4339,5248,3109,4876,1075,58
11/24/2018,Cat_2,Cat_3,1279,1666,low,1949,7521,NA,NA,10405,113,1210,210,1522,1908,1012,1441,220,NA
11/24/2018,Cat_4,Cat_3,5530,7666,low,10228,24751,86,NA,61626,1155,8003,1088,8097,9782,4526,7147,473,57
11/24/2018,Cat_1,Cat_4,2672,3867,low,4446,2150,77,NA,1066,344,1545,813,5019,6357,3354,5473,1278,111
11/24/2018,Cat_2,Cat_4,336,335,low,431,427,NA,NA,113,NA,296,153,822,893,463,687,150,NA
11/24/2018,Cat_4,Cat_4,2155,2690,low,4059,1798,112,NA,631,248,716,471,3548,4324,1761,3089,405,NA
11/24/2018,Cat_1,Cat_5,24436,56535,high,31650,30215,216,NA,5984,7725,9110,14726,66181,74918,40030,68593,26357,557
11/24/2018,Cat_2,Cat_5,7578,16524,low,9585,12237,54,NA,890,1828,1733,5561,22280,25608,12146,20955,6049,112
11/24/2018,Cat_4,Cat_5,42681,64194,high,63665,25577,247,NA,4880,10387,7397,23274,88685,120500,50848,97388,19280,86
11/24/2018,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,48,41,NA,NA,NA,NA
11/24/2018,Cat_1,Cat_7,2673,2492,low,4574,4178,53,NA,9932,414,963,484,4029,6624,2494,4372,424,80
11/24/2018,Cat_2,Cat_7,462,824,low,1003,1242,NA,NA,1173,62,248,103,915,1753,761,1094,108,40
11/24/2018,Cat_4,Cat_7,1799,2248,low,5124,1371,57,NA,11084,182,785,255,2449,5724,974,2617,237,42
11/24/2018,Cat_1,Cat_8,21626,96567,high,29785,38856,295,54,9439,13099,14256,26878,131286,136634,64720,121341,35475,654
11/24/2018,Cat_2,Cat_8,5650,18376,low,6351,15230,59,43,1927,2523,3128,8489,33479,34931,19092,35352,7594,178
11/24/2018,Cat_4,Cat_8,30198,93525,high,40859,31096,292,42,11389,15437,11823,41050,166647,184445,76478,165432,24144,227
11/24/2018,Cat_1,Cat_9,308,1042,low,401,1179,NA,NA,187,237,223,148,2034,2548,1184,2031,517,NA
11/24/2018,Cat_2,Cat_9,131,422,low,211,1019,NA,NA,182,127,120,80,1935,2398,971,1251,272,NA
11/24/2018,Cat_4,Cat_9,494,1451,low,1300,1045,NA,NA,832,495,429,482,8606,10501,3961,3521,528,NA
11/25/2018,Cat_1,Cat_1,88,299,low,173,277,NA,NA,72,62,186,122,379,430,255,382,127,NA
11/25/2018,Cat_2,Cat_1,40,106,low,62,87,NA,NA,NA,NA,40,NA,67,65,56,57,NA,NA
11/25/2018,Cat_4,Cat_1,84,168,low,86,168,NA,NA,41,66,103,57,210,234,130,209,60,NA
11/25/2018,Cat_1,Cat_10,127,250,low,301,263,41,NA,2966,NA,157,159,433,541,187,496,113,NA
11/25/2018,Cat_2,Cat_10,219,120,low,281,346,40,NA,5203,44,48,40,68,85,42,59,NA,NA
11/25/2018,Cat_4,Cat_10,1919,2065,low,3695,2036,68,NA,135912,352,754,2019,2051,2401,1216,1946,175,NA
11/25/2018,Cat_1,Cat_2,8904,32873,low,11734,19494,201,NA,4962,7035,5866,8278,55275,63308,31229,56496,13365,461
11/25/2018,Cat_2,Cat_2,3977,11052,low,4973,9974,46,NA,1632,1787,2025,3070,20874,23446,11700,19358,4061,117
11/25/2018,Cat_4,Cat_2,11858,31775,low,23545,16274,202,NA,11332,6641,5290,11217,65101,82007,31870,57289,6285,88
11/25/2018,Cat_1,Cat_3,2452,2665,low,3081,8484,62,NA,8361,564,2465,514,3964,4235,2478,3436,746,59
11/25/2018,Cat_2,Cat_3,608,668,low,787,2797,NA,NA,1875,125,689,260,1072,1251,868,1162,224,48
11/25/2018,Cat_4,Cat_3,2692,2929,low,4335,6141,44,NA,13881,876,3055,683,3676,5212,2271,3005,397,NA
11/25/2018,Cat_1,Cat_4,2010,3000,low,3332,2074,111,NA,460,505,1226,808,4865,4906,2517,4483,1424,47
11/25/2018,Cat_2,Cat_4,328,360,low,376,571,NA,NA,130,78,234,112,816,818,487,648,111,NA
11/25/2018,Cat_4,Cat_4,2146,1913,low,2741,1767,60,NA,646,214,670,474,2889,3664,1649,2478,310,NA
11/25/2018,Cat_1,Cat_5,24052,53995,high,26914,32032,130,NA,4941,8110,8197,13207,61371,76138,42153,72736,21741,355
11/25/2018,Cat_2,Cat_5,8871,17283,low,10611,13816,60,NA,1273,2048,2469,6199,21302,27638,14062,23690,5970,100
11/25/2018,Cat_4,Cat_5,38315,71065,high,56270,25533,191,46,4298,12914,6767,24425,100506,123105,47944,99235,17987,148
11/25/2018,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA
11/25/2018,Cat_1,Cat_7,2870,2568,low,4520,4048,68,NA,10782,366,904,469,3382,5470,2344,4532,513,60
11/25/2018,Cat_2,Cat_7,495,627,low,945,1224,48,NA,1192,123,183,147,1046,2025,605,1091,156,NA
11/25/2018,Cat_4,Cat_7,1630,2002,low,5818,1544,NA,NA,7814,334,746,309,2243,5043,1470,2832,178,48
11/25/2018,Cat_1,Cat_8,18048,83512,high,25147,41684,237,NA,7054,13739,13155,27784,120032,124368,70998,126463,37477,550
11/25/2018,Cat_2,Cat_8,4882,22520,low,6286,15650,128,NA,1732,2799,3827,8249,35480,38866,18520,35334,8936,203
11/25/2018,Cat_4,Cat_8,26639,86851,low,40521,31641,229,NA,9824,15902,10657,45731,144416,208738,80141,153786,21689,318
11/25/2018,Cat_1,Cat_9,178,1179,low,304,1280,NA,NA,258,237,233,370,2131,2555,1293,1922,690,NA
11/25/2018,Cat_2,Cat_9,131,438,low,202,1007,NA,NA,121,120,105,118,2101,2471,934,1229,299,NA
11/25/2018,Cat_4,Cat_9,380,1570,low,1285,946,48,NA,852,512,412,550,8212,10779,4411,4297,390,NA
11/26/2018,Cat_1,Cat_1,244,779,low,330,322,NA,NA,140,48,282,247,456,600,302,566,198,46
11/26/2018,Cat_2,Cat_1,NA,74,low,65,145,NA,NA,46,44,59,48,114,129,79,128,40,NA
11/26/2018,Cat_4,Cat_1,60,213,low,80,59,45,NA,46,55,94,82,130,139,121,132,48,NA
11/26/2018,Cat_1,Cat_10,171,391,low,258,247,NA,NA,2639,83,140,131,556,561,281,517,97,NA
11/26/2018,Cat_2,Cat_10,97,NA,low,85,190,NA,NA,3667,NA,43,48,63,77,NA,80,NA,NA
11/26/2018,Cat_4,Cat_10,1278,1277,low,2580,1189,NA,NA,111530,72,520,1211,1325,1763,684,1354,47,NA
11/26/2018,Cat_1,Cat_2,19530,50801,low,26756,32880,361,NA,10441,10067,11737,12474,78254,104458,45696,84999,21274,875
11/26/2018,Cat_2,Cat_2,3314,9016,low,4139,8675,86,NA,1493,1232,1660,3193,14448,16577,8259,15223,2899,98
11/26/2018,Cat_4,Cat_2,10278,23078,low,21314,15114,310,NA,9226,4463,5048,9792,46431,63361,28912,41073,4772,91
11/26/2018,Cat_1,Cat_3,14618,29627,low,18187,30668,85,NA,39029,2932,5679,18272,23414,34917,14490,27407,8890,75
11/26/2018,Cat_2,Cat_3,3368,7310,low,4427,7510,40,NA,8276,577,962,5543,5715,8948,3765,7121,1604,61
11/26/2018,Cat_4,Cat_3,21294,59347,high,29086,22464,273,47,33819,5961,4147,37697,40529,68635,29882,53321,4897,43
11/26/2018,Cat_1,Cat_4,3896,6285,low,7300,3765,84,NA,1891,580,2384,1718,6282,8812,4073,6985,1902,222
11/26/2018,Cat_2,Cat_4,392,547,low,477,511,44,NA,179,53,202,164,620,813,357,528,136,NA
11/26/2018,Cat_4,Cat_4,1972,2998,low,3324,1967,65,NA,870,304,661,662,3085,3569,1595,2303,272,46
11/26/2018,Cat_1,Cat_5,28492,57736,high,33672,30885,202,48,4305,7488,9745,14607,64860,72280,38824,70776,24061,648
11/26/2018,Cat_2,Cat_5,5408,7954,low,6684,7201,58,NA,357,798,1014,3318,11121,13357,6303,10625,3890,NA
11/26/2018,Cat_4,Cat_5,30422,38557,low,42970,16014,168,48,2613,6387,5324,14083,52538,68055,27591,59427,9838,100
11/26/2018,Cat_1,Cat_7,3542,3719,low,6607,5358,102,NA,10246,415,1001,442,4615,7939,2954,5084,714,45
11/26/2018,Cat_2,Cat_7,350,534,low,777,987,NA,NA,1040,53,167,110,921,1761,494,1026,68,NA
11/26/2018,Cat_4,Cat_7,1619,1930,low,4809,1330,48,NA,7719,165,657,337,1988,5765,1062,2684,154,44
11/26/2018,Cat_1,Cat_8,34615,152263,high,42848,64850,357,54,12782,19410,26156,44800,212884,209010,113937,194942,56544,1124
11/26/2018,Cat_2,Cat_8,4834,15869,low,5796,13271,63,NA,1508,2231,2985,8122,31002,35551,16362,28908,6719,169
11/26/2018,Cat_4,Cat_8,28180,90309,low,33009,25670,267,45,8227,15162,11334,36363,141736,176937,61916,139031,16110,219
11/26/2018,Cat_1,Cat_9,240,1416,low,473,1807,58,NA,252,377,426,464,3786,4542,2295,3618,887,NA
11/26/2018,Cat_2,Cat_9,79,315,low,188,872,NA,NA,209,142,129,117,1478,2065,768,955,202,NA
11/26/2018,Cat_4,Cat_9,339,1708,low,1238,892,NA,NA,496,668,300,436,8837,10518,3877,3725,426,NA
11/27/2018,Cat_1,Cat_1,325,644,low,407,284,NA,NA,127,99,246,210,516,476,311,563,252,61
11/27/2018,Cat_2,Cat_1,NA,41,low,56,77,NA,NA,40,NA,54,44,62,67,62,69,NA,42
11/27/2018,Cat_4,Cat_1,122,239,low,218,116,NA,NA,82,63,62,48,208,270,145,226,60,NA
11/27/2018,Cat_1,Cat_10,126,411,low,264,295,NA,NA,2459,102,153,290,614,694,285,514,74,NA
11/27/2018,Cat_2,Cat_10,67,88,low,84,243,NA,NA,4379,NA,68,NA,99,118,69,101,NA,NA
11/27/2018,Cat_4,Cat_10,1431,1590,low,3141,1538,63,NA,120397,160,518,1599,1744,2552,815,1858,125,48
11/27/2018,Cat_1,Cat_2,20033,62321,low,21620,29360,414,NA,8906,9173,12377,15810,90674,110543,44957,99010,21672,917
11/27/2018,Cat_2,Cat_2,2566,9405,low,3487,7758,48,NA,1195,1756,1696,3210,15497,17341,9801,13483,3184,162
11/27/2018,Cat_4,Cat_2,10107,25656,low,19677,14095,166,NA,13000,5793,5271,11592,48956,69619,30753,42655,5003,98
11/27/2018,Cat_1,Cat_3,18593,30524,low,22483,30821,61,NA,33030,2367,4778,14526,24971,34480,17920,32527,7216,136
11/27/2018,Cat_2,Cat_3,3767,5418,low,5084,8244,NA,NA,6674,581,854,3451,6785,10822,4044,7817,1412,47
11/27/2018,Cat_4,Cat_3,19411,35059,high,31594,20647,192,NA,30239,3702,3151,16677,37324,50926,20491,45269,4136,43
11/27/2018,Cat_1,Cat_4,4390,6801,low,8101,4776,66,NA,2122,707,2572,1402,7964,8192,4948,7046,1631,216
11/27/2018,Cat_2,Cat_4,344,476,low,483,512,46,NA,213,70,140,155,645,846,416,572,195,41
11/27/2018,Cat_4,Cat_4,2313,2427,low,2941,1945,56,NA,968,420,873,681,3008,3284,1939,2607,166,48
11/27/2018,Cat_1,Cat_5,30000,52467,high,38090,34121,169,NA,4125,8121,9254,13240,63445,81753,41109,72545,26422,619
11/27/2018,Cat_2,Cat_5,5668,9196,low,6839,7411,66,NA,574,1030,1501,3348,10575,12488,7012,12310,3626,96
11/27/2018,Cat_4,Cat_5,30303,40509,low,42180,15936,160,NA,2316,6917,4631,13863,53612,63942,31073,50207,9447,91
11/27/2018,Cat_1,Cat_7,4143,3802,low,6123,4864,58,NA,11488,378,860,555,5041,6554,2899,5061,778,67
11/27/2018,Cat_2,Cat_7,335,482,low,802,611,NA,NA,952,69,170,110,857,1583,583,891,105,NA
11/27/2018,Cat_4,Cat_7,1592,1868,low,4480,1222,42,NA,8520,174,737,263,2172,4288,1092,2663,153,45
11/27/2018,Cat_1,Cat_8,36665,165883,high,47889,64959,374,57,10659,21619,23680,60285,197787,242153,120109,249677,63045,1115
11/27/2018,Cat_2,Cat_8,4568,17654,low,5225,11160,54,NA,1053,2112,2509,8954,28732,32250,15228,28513,7513,150
11/27/2018,Cat_4,Cat_8,23544,85347,low,34388,29016,292,NA,7627,14355,11266,41405,139118,170770,77000,143268,18300,262
11/27/2018,Cat_1,Cat_9,497,1307,low,667,1411,NA,NA,380,439,382,367,3129,3741,1877,3280,1138,NA
11/27/2018,Cat_2,Cat_9,67,268,low,166,943,NA,NA,86,164,107,97,1654,1870,831,878,262,44
11/27/2018,Cat_4,Cat_9,254,1199,low,1109,790,45,NA,701,580,376,480,9004,9925,3825,3245,318,NA
11/28/2018,Cat_1,Cat_1,187,622,low,232,268,62,NA,109,85,313,251,728,748,285,731,269,NA
11/28/2018,Cat_2,Cat_1,66,56,low,80,87,NA,NA,42,42,43,41,109,115,54,132,78,NA
11/28/2018,Cat_4,Cat_1,85,295,low,85,55,NA,NA,NA,64,69,59,156,188,132,143,NA,NA
11/28/2018,Cat_1,Cat_10,107,262,low,228,435,NA,NA,3680,62,146,102,633,614,286,584,84,NA
11/28/2018,Cat_2,Cat_10,163,71,low,195,335,NA,NA,4222,44,77,113,95,108,77,101,NA,NA
11/28/2018,Cat_4,Cat_10,1919,1736,low,3845,2097,60,NA,139195,166,696,1302,1637,2425,904,1766,129,41
11/28/2018,Cat_1,Cat_2,17158,45127,high,21513,27070,378,40,7008,9218,11009,12801,74555,94105,47943,81584,20651,697
11/28/2018,Cat_2,Cat_2,2496,6822,low,3177,7316,69,NA,1056,1133,1827,2405,15597,16455,8698,15007,2781,154
11/28/2018,Cat_4,Cat_2,8561,26184,low,18334,14310,190,NA,10718,6322,6060,10585,44581,70970,29662,43474,5592,161
11/28/2018,Cat_1,Cat_3,3656,6120,low,4766,8556,61,NA,7297,867,2124,2894,6526,8439,4118,6905,1685,119
11/28/2018,Cat_2,Cat_3,675,1113,low,975,1947,40,NA,1181,193,374,711,1815,2215,1144,1613,308,NA
11/28/2018,Cat_4,Cat_3,3547,6217,low,6129,3860,87,NA,4965,1018,1418,3712,7691,11601,4741,6756,535,NA
11/28/2018,Cat_1,Cat_4,2851,5058,low,4534,3486,61,NA,1053,470,2748,1174,6271,6471,3645,5850,2113,163
11/28/2018,Cat_2,Cat_4,330,420,low,469,690,46,NA,137,118,209,225,661,761,416,586,275,47
11/28/2018,Cat_4,Cat_4,1683,1681,low,2580,1655,55,NA,553,141,788,332,2895,3403,1838,2360,243,NA
11/28/2018,Cat_1,Cat_5,28132,64315,high,34102,38355,273,NA,4871,9379,10898,17832,74014,93039,49746,75618,25896,601
11/28/2018,Cat_2,Cat_5,5719,10506,low,6889,9129,86,NA,842,1411,1556,4685,13443,16029,8572,13514,5018,69
11/28/2018,Cat_4,Cat_5,30745,52605,high,42754,17997,244,43,3112,8077,5691,16850,70894,85012,34593,70435,10375,75
11/28/2018,Cat_1,Cat_7,3232,3374,low,4844,5521,NA,NA,9238,673,1291,491,5724,9456,3526,5918,619,79
11/28/2018,Cat_2,Cat_7,402,512,low,704,782,NA,NA,795,48,158,122,814,1457,438,748,115,NA
11/28/2018,Cat_4,Cat_7,1130,1630,low,3958,1326,NA,NA,7230,220,483,363,2186,6887,1322,4009,197,NA
11/28/2018,Cat_1,Cat_8,34107,116239,high,33592,52299,389,41,8184,17311,22022,43395,194708,219778,95847,199094,54311,991
11/28/2018,Cat_2,Cat_8,3249,12577,low,4967,9284,98,NA,809,1664,2351,7941,23549,27279,13475,24570,5948,75
11/28/2018,Cat_4,Cat_8,23011,74781,low,31708,22670,169,NA,5714,13937,11053,35575,120444,154651,64130,111494,14402,239
11/28/2018,Cat_1,Cat_9,417,1309,low,647,1340,NA,NA,322,269,651,366,2739,3741,1726,2998,935,NA
11/28/2018,Cat_2,Cat_9,123,308,low,206,817,NA,NA,124,135,121,116,1743,1695,858,759,269,NA
11/28/2018,Cat_4,Cat_9,363,1316,low,860,1106,NA,NA,592,454,391,325,6621,8488,3583,3475,275,NA
11/29/2018,Cat_1,Cat_1,282,533,low,329,280,NA,NA,121,106,261,85,610,629,367,651,218,NA
11/29/2018,Cat_2,Cat_1,48,61,low,59,62,NA,NA,NA,NA,60,59,86,86,66,83,43,NA
11/29/2018,Cat_4,Cat_1,63,125,low,80,71,41,NA,55,43,62,48,110,121,55,88,NA,45
11/29/2018,Cat_1,Cat_10,150,326,low,363,322,NA,NA,4021,70,116,99,576,555,173,460,112,NA
11/29/2018,Cat_2,Cat_10,194,105,low,209,278,NA,NA,4563,NA,58,91,43,98,44,80,53,NA
11/29/2018,Cat_4,Cat_10,1306,1654,low,3542,2254,56,NA,175231,146,668,1511,1335,1916,683,1484,116,45
11/29/2018,Cat_1,Cat_2,16066,52991,low,19347,27634,284,NA,7080,7698,11822,11286,81804,87194,44512,83363,18379,683
11/29/2018,Cat_2,Cat_2,2187,6663,low,2959,7277,84,NA,1119,1145,1835,2119,14222,16829,8148,13939,2031,84
11/29/2018,Cat_4,Cat_2,8205,21697,low,16885,12269,220,NA,10983,5680,5855,8851,50807,70000,24451,43530,5007,124
11/29/2018,Cat_1,Cat_3,2246,3978,low,3140,4577,NA,NA,2796,571,1217,1523,3748,4827,2569,3777,1016,43
11/29/2018,Cat_2,Cat_3,438,589,low,617,1491,NA,NA,693,129,248,274,1241,1353,770,944,195,NA
11/29/2018,Cat_4,Cat_3,1814,3452,low,3538,1974,59,NA,2656,934,688,1826,4295,5199,2410,3462,291,45
11/29/2018,Cat_1,Cat_4,2327,4265,low,3242,2560,90,NA,810,393,1934,1094,6084,6553,3512,5699,1728,124
11/29/2018,Cat_2,Cat_4,369,350,low,451,451,NA,NA,100,86,135,217,668,811,350,573,200,43
11/29/2018,Cat_4,Cat_4,1612,1114,low,2304,1789,NA,NA,413,289,647,444,1977,2332,1106,1624,255,NA
11/29/2018,Cat_1,Cat_5,22996,49892,high,29341,28187,216,NA,3449,7353,9081,12115,56414,68020,38109,64688,26401,476
11/29/2018,Cat_2,Cat_5,4760,7650,low,6368,6574,57,NA,430,816,1443,3817,10557,11438,5985,11315,3702,59
11/29/2018,Cat_4,Cat_5,28914,38657,low,41610,14129,120,NA,1667,5640,4542,13125,55723,65461,30483,47646,9778,113
11/29/2018,Cat_1,Cat_7,3244,4133,low,5367,6368,59,NA,10067,584,1224,546,6022,10977,3414,7975,777,62
11/29/2018,Cat_2,Cat_7,342,451,low,794,635,NA,NA,668,71,139,65,752,1692,399,909,285,NA
11/29/2018,Cat_4,Cat_7,1026,1712,low,4680,1629,58,NA,7273,262,567,441,2066,5832,1234,2789,250,43
11/29/2018,Cat_1,Cat_8,28279,143794,high,37657,58657,387,NA,8617,19092,21716,40112,175141,205577,100055,205158,51702,858
11/29/2018,Cat_2,Cat_8,4203,13197,low,4780,11918,100,NA,1083,2062,2502,7298,29466,31246,17603,27412,6889,132
11/29/2018,Cat_4,Cat_8,21601,77879,low,33844,25495,243,40,7433,13314,11239,35480,141178,183243,70081,138770,17586,169
11/29/2018,Cat_1,Cat_9,429,1349,low,710,1546,41,NA,326,393,535,280,2737,3182,1993,2881,1031,44
11/29/2018,Cat_2,Cat_9,131,136,low,165,692,NA,NA,108,109,75,110,997,1298,550,615,237,NA
11/29/2018,Cat_4,Cat_9,306,1185,low,973,613,41,NA,457,503,269,248,5842,6510,2876,3081,316,54
11/30/2018,Cat_1,Cat_1,200,531,low,277,234,41,NA,153,66,184,196,512,603,247,502,99,67
11/30/2018,Cat_2,Cat_1,NA,98,low,63,91,NA,NA,NA,40,57,45,115,113,72,92,NA,NA
11/30/2018,Cat_4,Cat_1,56,208,low,76,82,NA,NA,57,NA,66,58,58,53,NA,60,NA,NA
11/30/2018,Cat_1,Cat_10,118,374,low,244,482,NA,NA,3172,NA,141,205,552,577,294,598,67,NA
11/30/2018,Cat_2,Cat_10,123,137,low,123,252,NA,NA,2640,41,59,161,202,292,140,269,80,NA
11/30/2018,Cat_4,Cat_10,1280,3511,low,2103,1747,NA,NA,111544,196,264,3921,3215,3974,1835,3288,237,NA
11/30/2018,Cat_1,Cat_2,13647,40673,low,17003,24662,272,NA,5675,5141,9182,10414,70004,74197,36737,65920,14285,839
11/30/2018,Cat_2,Cat_2,2534,7037,low,3072,7043,84,NA,945,687,1516,2058,14866,16755,8273,12672,2433,84
11/30/2018,Cat_4,Cat_2,8582,23005,low,16125,11834,225,NA,7465,3419,5208,7833,45423,58332,25783,35348,3951,115
11/30/2018,Cat_1,Cat_3,1563,2515,low,2211,3271,67,NA,1571,327,770,1129,2641,3072,1795,2941,703,76
11/30/2018,Cat_2,Cat_3,302,694,low,375,879,NA,NA,551,75,199,266,881,1098,380,765,237,NA
11/30/2018,Cat_4,Cat_3,1097,2578,low,2307,1293,NA,NA,1956,443,939,1148,3018,4288,1607,1985,305,63
11/30/2018,Cat_1,Cat_4,1806,3926,low,2984,2395,57,NA,1020,317,2317,1060,5863,7024,3140,5860,1654,117
11/30/2018,Cat_2,Cat_4,293,268,low,327,258,NA,NA,43,44,203,145,638,750,306,543,148,40
11/30/2018,Cat_4,Cat_4,633,1399,low,1219,3225,41,NA,309,150,554,375,2124,2428,1398,1891,169,NA
11/30/2018,Cat_1,Cat_5,24649,54697,high,32797,31828,341,NA,4444,5441,11621,12452,69870,80961,35242,77517,25960,456
11/30/2018,Cat_2,Cat_5,5838,8045,low,7205,7949,85,NA,830,609,1877,3568,12871,15744,8155,13276,4247,54
11/30/2018,Cat_4,Cat_5,37882,43274,low,50919,20433,189,NA,3416,4942,6848,14135,65342,74881,32244,63306,9241,67
11/30/2018,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA
11/30/2018,Cat_1,Cat_7,2498,4331,low,7439,6584,56,NA,9812,346,1166,407,5873,10013,3352,6844,863,68
11/30/2018,Cat_2,Cat_7,321,494,low,846,813,40,NA,670,46,115,116,734,1268,529,880,128,NA
11/30/2018,Cat_4,Cat_7,1001,1579,low,5872,3383,NA,NA,5772,142,505,307,1651,6012,1109,2275,129,NA
11/30/2018,Cat_1,Cat_8,27391,114341,high,32484,52618,276,45,6957,12517,19338,37007,160976,186183,79428,175269,45415,750
11/30/2018,Cat_2,Cat_8,3512,13241,low,4522,10147,75,NA,1131,1142,2328,5851,24371,25942,13499,23374,5290,155
11/30/2018,Cat_4,Cat_8,21836,65042,low,31016,20035,268,NA,4689,7987,10172,37199,126989,155753,60583,122407,15670,122
11/30/2018,Cat_1,Cat_9,428,1410,low,943,1254,44,NA,243,228,469,283,2571,3096,1572,2531,778,NA
